2	14	19
4	4	23
0	11	21
7	15	17
1	11	21
8	10	20
4	8	22
0	9	22
0	6	23
9	14	17
3	14	19
2	11	21
1	9	22
10	12	18
7	14	18
5	12	20
2	9	22
6	7	22
5	16	17
7	9	21
2	13	20
5	8	22
5	15	18
3	9	22
3	6	23
8	16	16
0	0	24
12	12	17
0	1	24
0	17	17
3	13	20
0	7	23
1	1	24
1	17	17
11	13	17
1	7	23
0	16	18
6	12	20
9	10	20
4	9	22
4	6	23
1	2	24
2	17	17
7	7	22
2	7	23
6	8	22
10	14	17
4	13	20
8	11	20
0	12	21
0	3	24
1	12	21
8	9	21
1	3	24
3	17	17
3	7	23
2	12	21
2	3	24
13	14	15
2	15	19
7	10	21
5	9	22
5	6	23
10	13	18
6	14	19
7	12	20
3	10	22
0	8	23
1	4	24
8	13	19
3	12	21
4	7	23
3	15	19
4	16	18
0	14	20
2	4	24
7	8	22
2	8	23
7	15	18
6	11	21
2	14	20
9	14	18
6	9	22
6	6	23
0	5	24
3	4	24
11	15	16
3	8	23
1	5	24
10	12	19
3	14	20
6	13	20
8	10	21
0	11	22
7	14	19
1	11	22
4	4	24
8	16	17
2	11	22
5	10	22
4	8	23
0	13	21
5	12	21
0	9	23
3	5	24
5	15	19
1	13	21
7	11	21
1	9	23
4	14	20
1	6	24
2	13	21
3	11	22
6	7	23
6	16	18
0	16	19
4	5	24
1	16	19
7	13	20
5	8	23
3	13	21
3	9	23
13	14	16
5	14	20
10	11	20
6	12	21
3	6	24
3	17	18
6	15	19
0	7	24
0	0	25
9	16	17
3	16	19
11	12	19
4	13	21
4	9	23
1	7	24
0	1	25
13	13	17
7	7	23
0	12	22
4	17	18
1	12	22
8	9	22
0	10	23
6	8	23
2	7	24
0	2	25
5	11	22
1	10	23
1	2	25
2	12	22
4	16	19
7	10	22
2	10	23
2	2	25
3	15	20
0	3	25
11	15	17
7	15	19
5	13	21
5	9	23
12	13	18
3	12	22
5	6	24
5	17	18
1	14	21
3	10	23
2	3	25
11	14	18
4	15	20
2	14	21
10	10	21
6	11	22
4	7	24
0	4	25
8	17	17
5	16	19
11	11	20
7	8	23
1	4	25
3	3	25
4	12	22
2	8	24
14	15	15
3	14	21
0	18	18
8	10	22
10	15	18
12	12	19
8	12	21
3	8	24
0	17	19
8	15	19
5	15	20
9	13	20
0	11	23
5	7	24
1	17	19
2	18	18
4	14	21
0	13	22
13	14	17
1	13	22
5	10	23
2	5	25
12	16	16
0	16	20
4	8	24
3	18	18
10	14	19
1	16	20
0	9	24
4	4	25
12	15	17
1	9	24
9	17	17
3	17	19
7	13	21
3	11	23
7	9	23
3	5	25
2	16	20
6	15	20
2	9	24
6	7	24
0	6	25
5	14	21
10	11	21
3	13	22
1	6	25
12	14	18
3	16	20
11	12	20
9	10	22
6	10	23
11	16	17
4	17	19
7	16	19
9	12	21
3	9	24
4	5	25
10	13	20
4	13	22
8	11	22
11	15	18
2	15	21
3	6	25
4	16	20
5	18	18
0	12	23
4	9	24
7	15	20
1	12	23
8	9	23
7	7	24
0	7	25
15	15	15
5	17	19
5	11	23
1	7	25
5	5	25
0	10	24
6	8	24
9	14	20
7	12	22
2	12	23
1	10	24
0	1	26
10	17	17
5	13	22
7	10	23
2	7	25
1	1	26
10	16	18
0	14	22
2	10	24
0	2	26
8	16	19
5	16	20
1	14	22
1	2	26
4	15	21
5	9	24
13	15	17
11	11	21
3	7	25
6	18	18
2	14	22
10	10	22
2	2	26
0	18	19
3	10	24
0	3	26
1	18	19
10	15	19
7	14	21
9	11	22
6	11	23
5	6	25
1	3	26
12	12	20
2	18	19
0	17	20
8	15	20
3	14	22
6	13	22
0	8	25
2	3	26
11	13	20
1	8	25
4	7	25
5	15	21
9	13	21
9	9	23
8	12	22
4	10	24
2	17	20
8	10	23
6	9	24
2	8	25
9	17	18
3	18	19
3	3	26
10	14	20
4	14	22
2	4	26
0	16	21
0	11	24
6	6	25
9	16	19
1	16	21
0	13	23
5	12	23
1	11	24
3	8	25
11	17	17
7	17	19
13	13	19
1	13	23
7	11	23
5	7	25
11	16	18
8	14	21
2	11	24
5	10	24
6	15	21
7	13	22
2	13	23
8	8	24
4	17	20
7	16	20
5	14	22
10	11	22
4	8	25
2	5	26
15	15	16
9	15	20
3	16	21
11	12	21
3	11	24
7	9	24
0	9	25
11	15	19
3	13	23
1	9	25
